chr1	5186979	5187517
chr1	45521384	45522253
chr1	27518983	27519867
chr1	204195893	204196426
chr1	52474891	52475567
chr1	74693724	74694321
chr1	71093633	71094163
chr1	92361828	92362344
chr1	240122790	240123790
chr1	37051252	37051776
chr1	82390385	82391021
chr1	95388910	95389342
chr1	102239063	102239917
chr1	61332618	61333162
chr1	232239677	232240728
chr1	233093127	233094524
chr1	163970533	163971263
chr1	9271234	9271712
chr1	147242155	147243775
chr1	97664576	97665315
chr1	115924667	115925868
chr1	164670806	164673061
chr1	17855256	17855735
chr1	29692120	29693719
chr1	31549835	31550256
chr1	201450991	201451463
chr1	68370298	68370871
chr1	118275409	118276177
chr1	56248753	56249348
chr1	40160750	40161598
chr1	164667622	164668228
chr1	173520576	173521320
chr1	10753073	10753913
chr1	113391840	113392642
chr1	190333223	190334203
chr1	28736623	28737273
chr1	76267730	76268726
chr1	6277458	6278461
chr1	111948181	111949225
chr1	109039739	109041074
chr1	64888594	64889186
chr1	169324169	169324966
chr1	180353715	180354634
chr1	14316934	14317448
chr1	234515789	234516374
chr1	215289098	215289688
chr1	33737472	33738372
chr1	183832774	183833449
chr1	156082040	156083477
chr1	204819504	204820390
chr1	195700350	195700785
chr1	234605798	234608442
chr1	241376603	241376986
chr1	246051360	246053025
chr1	56354459	56355145
chr1	229058547	229059145
chr1	174021021	174022947
chr1	197987628	197988133
chr1	226078227	226079051
chr1	177516287	177517037
chr1	221239702	221240422
chr1	21919423	21919897
chr1	189462981	189463833
chr1	46702406	46703313
chr1	194107961	194108755
chr1	45583332	45583993
chr1	145979257	145980357
chr1	85448276	85448837
chr1	178595133	178596382
chr1	30879381	30881897
chr1	76006079	76006894
chr1	89852841	89853902
chr1	30158940	30159878
chr1	27427060	27427581
chr1	212950117	212952195
chr1	208111442	208112324
chr1	149941961	149942487
chr1	39421381	39422892
chr1	179164553	179165192
chr1	27587865	27588851
chr1	241972529	241973089
chr1	11563373	11564026
chr1	165246147	165247475
chr1	37255013	37255503
chr1	50633053	50634756
chr1	111955228	111956996
chr1	82419338	82419879
chr1	172000816	172001639
chr1	107253593	107254321
chr1	222048137	222048818
chr1	168762233	168763436
chr1	22801765	22802207
chr1	11465516	11466220
chr1	116334943	116335493
chr1	74463316	74464104
chr1	11362451	11363257
chr1	53257218	53258077
chr1	156728198	156729555
chr1	167942524	167943149
chr1	113209752	113210519
chr1	213448730	213449589
chr1	238875766	238876368
chr1	19893160	19893954
chr1	201609910	201610578
chr1	95767606	95768080
chr1	71928558	71929072
chr1	194472084	194472705
chr1	189680689	189681371
chr1	47491007	47491942
chr1	237181680	237182139
chr1	207818930	207819371
chr1	4529480	4530494
chr1	119782320	119783414
chr1	38758501	38759431
chr1	199069003	199070940
chr1	76928632	76929179
chr1	31223701	31224890
chr1	8679011	8680444
chr1	216223368	216224552
chr1	156074358	156075501
chr1	66077024	66077627
chr1	84820757	84821243
chr1	10509273	10510272
chr1	109624678	109625985
chr1	10253499	10254634
chr1	1273998	1275307
chr1	50139404	50140330
chr1	107272373	107273364
chr1	9269018	9270686
chr1	31529748	31530796
chr1	175498631	175499136
chr1	21176537	21177616
chr1	221888171	221888718
chr1	5430830	5432022
chr1	69824652	69825355
chr1	28882198	28882872
chr1	90918306	90918869
chr1	47333002	47334805
chr1	14768052	14769108
chr1	107430499	107431001
chr1	10032535	10034197
chr1	101865095	101866004
chr1	107519421	107520110
chr1	81854103	81855204
chr1	150922302	150922747
chr1	60222298	60223425
chr1	113535399	113536067
chr1	165823528	165824830
chr1	230232170	230233245
chr1	1630261	1630646
chr1	95308819	95309933
chr1	38485904	38486321
chr1	63383753	63384465
chr1	74831961	74832466
chr1	87599445	87600502
chr1	208681999	208682548
chr1	176993577	176994228
chr1	90039492	90040332
chr1	64571427	64572016
chr1	84535052	84535577
chr1	15200307	15201149
chr1	30805312	30805931
chr1	99264195	99265085
chr1	8752042	8755722
chr1	72282226	72285239
chr1	117145779	117146569
chr1	3590266	3590704
chr1	216542863	216543407
chr1	205440778	205441378
chr1	114149159	114149694
chr1	103978677	103979278
chr1	7760699	7761204
chr1	3587316	3587820
chr1	27391385	27392769
chr1	8392474	8393107
chr1	183023217	183024495
chr1	33728480	33729455
chr1	154813094	154814176
chr1	96329025	96329686
chr1	65284133	65284680
chr1	74453195	74454165
chr1	212452730	212453227
chr1	240619372	240620694
chr1	19918681	19919210
chr1	181747085	181747587
chr1	1351474	1352796
chr1	40901873	40902429
chr1	6958308	6959012
chr1	81940077	81940589
chr1	78539984	78540687
chr1	61418621	61419244
chr1	71582632	71583112
chr1	217531883	217532430
chr1	95499133	95499839
chr1	184755298	184756444
chr1	200316288	200316872
chr1	204658855	204659563
chr1	166039817	166041215
chr1	181658382	181659818
chr1	164505688	164506433
chr1	234743561	234744326
chr1	12663715	12664119
chr1	217434809	217435955
chr1	229625148	229625595
chr1	81885437	81886167
chr1	95512213	95513424
chr1	37054298	37054988
chr1	228463605	228465785
chr1	46460515	46461365
chr1	22341974	22342706
chr1	223389954	223391782
chr1	8550831	8551637
chr1	26699976	26700621
chr1	229855370	229855920
chr1	230091112	230091780
chr1	213606061	213606789
chr1	4233422	4234249
chr1	82771103	82771687
chr1	174953143	174954365
chr1	3115091	3115890
chr1	78358144	78358646
chr1	112014060	112014517
chr1	105643659	105644165
chr1	151238268	151239249
chr1	231116646	231117225
chr1	56879623	56880189
chr1	229907973	229909288
chr1	105328166	105328892
chr1	72496180	72497295
chr1	245156649	245158018
chr1	204090996	204091633
chr1	204854186	204854820
chr1	81307203	81307644
chr1	7385991	7387081
chr1	93611821	93613389
chr1	156524785	156525587
chr1	160112271	160112873
chr1	238475257	238475616
chr1	83846054	83847306
chr1	119721761	119722297
chr1	83800505	83801352
chr1	235923349	235924017
chr1	36856004	36856622
chr1	240356119	240356722
chr1	15174421	15175087
chr1	74159105	74159715
chr1	17850936	17851618
chr1	171738714	171739366
chr1	188438413	188439778
chr1	231795701	231796672
chr1	115969117	115970890
chr1	222589468	222590194
chr1	22556710	22557937
chr1	147187017	147187611
chr1	221263946	221265113
chr1	109489248	109489805
chr1	227563421	227564368
chr1	55993625	55994595
chr1	177340437	177340923
chr1	114838210	114838811
chr1	241796705	241797490
chr1	175555222	175555677
chr1	179881544	179883158
chr1	205644936	205646160
chr1	242081425	242082200
chr1	145960153	145961106
chr1	154748103	154748601
chr1	46131772	46134288
chr1	33082051	33082540
chr1	241568383	241569132
chr1	161165828	161166604
chr1	43453489	43454708
chr1	31154359	31155005
chr1	230582662	230583178
chr1	1826416	1827882
chr1	207467453	207468064
chr1	84003705	84004602
chr1	10456370	10457118
chr1	154737298	154737875
chr1	31006303	31007140
chr1	45524621	45525624
chr1	4657778	4659555
chr1	180749724	180751106
chr1	4113256	4113709
chr1	205591841	205592904
chr1	32830727	32831457
chr1	76079196	76079940
chr1	246031450	246032878
chr1	38812892	38813591
chr1	112028418	112029037
chr1	214202993	214203606
chr1	95492709	95493201
chr1	84753615	84754321
chr1	25996989	25997493
chr1	236305047	236305525
chr1	41341915	41342488
chr1	202033739	202035334
chr1	151727556	151729112
chr1	62903802	62904587
chr1	59683207	59683760
chr1	244100547	244101378
chr1	222772493	222773181
chr1	102663001	102663903
chr1	243926846	243928548
chr1	8703129	8703896
chr1	81494650	81496517
chr1	47292211	47293191
chr1	172054329	172054773
chr1	91781241	91781782
chr1	46019594	46020705
chr1	108830440	108830966
chr1	219565502	219566260
chr1	22641235	22642302
chr1	31869095	31869767
chr1	8464857	8465543
chr1	204315360	204316386
chr1	201011293	201012456
chr1	209608900	209610128
chr1	2439262	2439984
chr1	215718360	215718918
chr1	14443151	14443942
chr1	98773999	98774577
chr1	23489562	23490296
chr1	32894440	32895569
chr1	172823813	172824804
chr1	208193954	208194512
chr1	13707754	13708545
chr1	7680038	7681030
chr1	53526453	53527210
chr1	10108333	10109201
chr1	64231066	64231623
chr1	104149219	104149788
chr1	14501501	14501983
chr1	19754208	19755136
chr1	208553482	208553955
chr1	8837758	8838619
chr1	165698387	165698911
chr1	187899477	187900603
chr1	28822247	28822808
chr1	72775600	72776251
chr1	111733125	111733868
chr1	199584832	199585744
chr1	165444427	165445685
chr1	106592348	106592964
chr1	1574293	1575201
chr1	203046552	203047721
chr1	233188793	233190770
chr1	6922290	6922986
chr1	61369799	61370746
chr1	18087586	18088313
chr1	180516884	180517543
chr1	220300243	220301518
chr1	172009325	172010021
chr1	22565900	22567722
chr1	9852251	9852978
chr1	108563549	108564260
chr1	219080288	219080838
chr1	15289661	15290144
chr1	18085569	18087009
chr1	70862902	70863619
chr1	175710647	175711143
chr1	216530525	216531197
chr1	8668164	8668763
chr1	201373807	201374940
chr1	235328584	235329556
chr1	87278689	87279479
chr1	19413661	19414910
chr1	107228934	107229745
chr1	179825079	179825582
chr1	1127040	1127813
chr1	65253997	65254620
chr1	95321846	95322590
chr1	203290082	203291061
chr1	230243635	230244387
chr1	50959719	50960374
chr1	14282539	14283440
chr1	31830558	31830980
chr1	150148627	150150302
chr1	74162121	74162797
chr1	19097398	19098077
chr1	247103656	247104924
chr1	25067205	25067983
chr1	107453329	107453787
chr1	9861238	9861721
chr1	21308000	21308874
chr1	31723299	31723662
chr1	216654758	216655568
chr1	233962209	233962990
chr1	72618006	72618411
chr1	210915703	210916424
chr1	147574199	147574946
chr1	46549488	46550160
chr1	58710046	58710898
chr1	52365031	52366468
chr1	96487992	96488471
chr1	239755938	239756556
chr1	24303852	24304428
chr1	71182971	71183693
chr1	217302627	217303212
chr1	210343228	210343973
chr1	36657787	36658503
chr1	224219713	224220202
chr1	50105297	50106832
chr1	92266709	92267206
chr1	204967232	204968968
chr1	61603685	61604506
chr1	92031132	92031657
chr1	14855426	14856323
chr1	212166937	212167567
chr1	203861402	203862257
chr1	7049692	7050409
chr1	217895919	217896411
chr1	104760853	104761293
chr1	204997877	204998639
chr1	31615439	31616069
chr1	82608638	82609148
chr1	25902476	25907928
chr1	171707287	171708030
chr1	183989148	183989640
chr1	162180842	162181356
chr1	56035111	56035526
chr1	75489990	75490468
chr1	246841091	246841582
chr1	22452384	22453507
chr1	6144516	6145330
chr1	46339892	46341666
chr1	74837094	74837670
chr1	226727978	226728929
chr1	84236830	84237697
chr1	197561008	197561654
chr1	109282867	109284068
chr1	180194593	180195421
chr1	41745408	41746120
chr1	56574743	56575256
chr1	19670770	19671249
chr1	43991871	43992454
chr1	222940624	222941556
chr1	181812170	181812603
chr1	91097106	91098994
chr1	197511317	197512405
chr1	8915186	8916175
chr1	208143140	208144346
chr1	86250736	86251641
chr1	2294031	2294753
chr1	59283932	59284403
chr1	111346298	111346770
chr1	32892219	32893912
chr1	39053538	39054238
chr1	36289553	36290040
chr1	28246662	28247491
chr1	11052715	11053517
chr1	203177850	203178602
chr1	176557038	176558128
chr1	10901430	10902116
chr1	44029006	44030783
chr1	88410207	88411056
chr1	26695340	26696344
chr1	35718706	35719529
chr1	71447409	71448076
chr1	107443382	107444227
chr1	22584010	22584587
chr1	184439856	184440504
chr1	73575486	73576527
chr1	55740916	55741518
chr1	183185923	183186644
chr1	111585129	111585789
chr1	117095386	117096095
chr1	32886954	32887529
chr1	31432322	31432868
chr1	30320963	30322064
chr1	240953572	240954633
chr1	36787497	36788397
chr1	187519370	187520302
chr1	184068659	184069224
chr1	216181435	216182221
chr1	14729115	14729707
chr1	57751586	57752595
chr1	68435519	68436168
chr1	17011524	17012384
chr1	182698649	182699090
chr1	76921532	76922062
chr1	95310850	95311865
chr1	71228764	71229457
chr1	178484744	178486009
chr1	8525127	8526417
chr1	73720375	73720976
chr1	181088174	181089255
chr1	190586573	190586969
chr1	234218087	234218611
chr1	219838812	219839496
chr1	205252110	205252686
chr1	208349685	208350202
chr1	204313559	204314180
chr1	155050484	155051457
chr1	14980562	14981424
chr1	158529917	158530435
chr1	164384984	164385378
chr1	30508526	30509166
chr1	100589515	100590018
chr1	155804808	155805799
chr1	171916256	171918320
chr1	206673180	206673953
chr1	171988754	171989369
chr1	151839373	151840352
chr1	43974485	43975042
chr1	55214187	55216399
chr1	205397078	205398550
chr1	179957465	179958051
chr1	160365781	160366391
chr1	241734498	241735097
chr1	64623742	64624803
chr1	232127275	232127761
chr1	169213676	169214333
chr1	235708937	235709548
chr1	58462891	58463605
chr1	31063336	31063966
chr1	99527231	99528194
chr1	72543338	72544248
chr1	110671484	110672435
chr1	78943604	78944283
chr1	81440503	81441049
chr1	17433690	17434360
chr1	25642026	25643387
chr1	147336935	147337684
chr1	237506674	237507119
chr1	229693064	229694713
chr1	178448253	178449560
chr1	183021752	183022962
chr1	8486269	8487223
chr1	11361411	11362033
chr1	79852677	79853783
chr1	26831907	26832882
chr1	93129316	93130013
chr1	233919734	233920756
chr1	210403932	210404681
chr1	228913829	228914725
chr1	76463598	76464690
chr1	94310435	94311679
chr1	154936221	154937695
chr1	222187430	222188656
chr1	19719221	19719872
chr1	226609670	226610462
chr1	229108674	229109436
chr1	229342271	229343052
chr1	208559691	208560434
chr1	51962399	51963179
chr1	31227748	31228787
chr1	238384094	238385052
chr1	223012764	223013678
chr1	97100575	97102361
chr1	4298357	4299394
chr1	19201086	19201814
chr1	70495309	70495776
chr1	239782223	239782916
chr1	175161141	175161591
chr1	166838797	166840066
chr1	239124922	239125656
chr1	183694056	183694470
chr1	20934995	20935418
chr1	114288608	114289528
chr1	238603160	238604116
chr1	8460821	8461405
chr1	29580693	29581205
chr1	36771344	36772363
chr1	106803207	106803682
chr1	21022103	21022726
chr1	102527373	102528075
chr1	215345666	215346437
chr1	7124476	7125390
chr1	217294050	217294871
chr1	7807001	7807722
chr1	66852426	66853517
chr1	65498682	65499297
chr1	109197176	109197899
chr1	84407738	84408503
chr1	163792960	163793471
chr1	6910422	6911612
chr1	156828148	156828776
chr1	52756268	52757054
chr1	208088151	208089162
chr1	111139328	111140829
chr1	22824472	22825110
chr1	244047646	244048414
chr1	195240808	195242015
chr1	201009989	201010833
chr1	151125971	151126658
chr1	163035652	163036190
chr1	232105497	232107191
chr1	233142672	233143792
chr1	168097377	168097803
chr1	2278233	2278703
chr1	173867460	173868246
chr1	14539765	14540563
chr1	206455178	206456460
chr1	229023361	229023874
chr1	232656372	232657814
chr1	203304961	203305710
chr1	164761890	164762614
chr1	82161566	82162221
chr1	241422479	241422950
chr1	116372634	116374248
chr1	35882647	35884278
chr1	20705247	20705847
chr1	25658923	25659660
chr1	43564221	43566326
chr1	212498243	212499080
chr1	210243973	210244649
chr1	11703817	11704289
chr1	65309028	65311420
chr1	224356686	224358478
chr1	145918454	145919724
chr1	115805234	115806103
chr1	111630088	111630723
chr1	32770067	32772805
chr1	10897886	10898879
chr1	68916206	68916905
chr1	235073993	235075526
chr1	91583126	91583734
chr1	209064857	209065591
chr1	7441937	7442654
chr1	111189003	111189946
chr1	118921985	118922773
chr1	80216586	80218525
chr1	221310053	221310742
chr1	66349139	66349759
chr1	70907853	70908539
chr1	97515571	97516217
chr1	110524137	110524680
chr1	11345948	11346626
chr1	77375903	77376524
chr1	94897317	94898233
chr1	21492198	21492837
chr1	151315503	151316059
chr1	228850613	228852044
chr1	15076184	15077191
chr1	3249490	3250313
chr1	82421085	82421975
chr1	184560747	184561133
chr1	175023252	175023987
chr1	80853321	80853852
chr1	39098328	39098818
chr1	97252981	97253495
chr1	232621732	232623013
chr1	220272161	220272979
chr1	211613276	211613683
chr1	102696260	102696802
chr1	43707311	43708116
chr1	154272143	154272870
chr1	4068416	4068862
chr1	239767133	239768373
chr1	151061952	151064039
chr1	231923758	231924630
chr1	116878337	116879481
chr1	63121622	63122847
chr1	27459728	27460305
chr1	103194834	103195637
chr1	25713820	25715251
chr1	4584404	4584831
chr1	97601355	97602116
chr1	229410723	229411343
chr1	111588227	111588780
chr1	170204756	170205378
chr1	5398083	5398937
chr1	941575	942319
chr1	223104581	223105162
chr1	242751836	242752239
chr1	241212798	241213421
chr1	117096972	117097723
chr1	181482164	181483040
chr1	225652727	225654463
chr1	188169702	188171014
chr1	33576456	33576962
chr1	51600827	51601323
chr1	5388428	5388966
chr1	209375628	209376687
chr1	57813539	57814076
chr1	103183220	103184196
chr1	32072102	32073429
chr1	171704924	171705593
chr1	197434392	197435886
chr1	156616470	156617000
chr1	192258952	192259438
chr1	183442991	183443634
chr1	114425577	114426502
chr1	248905862	248907290
chr1	215878903	215879663
chr1	197682141	197683063
chr1	75769003	75769635
chr1	207565924	207566648
chr1	223362214	223362750
chr1	73862016	73862936
chr1	44640159	44641514
chr1	229203302	229203887
chr1	115301058	115301777
chr1	10178397	10180133
chr1	1787011	1788953
chr1	63002077	63002582
chr1	61453025	61453497
chr1	95140107	95140623
chr1	5151535	5152188
chr1	110151222	110152594
chr1	45339815	45340499
chr1	210236702	210238362
chr1	211917937	211918418
chr1	241639960	241641663
chr1	57248285	57249181
chr1	214028821	214029288
chr1	57180840	57181722
chr1	234547063	234547480
chr1	177858544	177859056
chr1	163654089	163654705
chr1	183148651	183149074
chr1	246698838	246699547
chr1	223745973	223746729
chr1	99361370	99362094
chr1	6060688	6061405
chr1	197384305	197385044
chr1	110135753	110137464
chr1	21676304	21676852
chr1	34621641	34622098
chr1	63163110	63163746
chr1	83006656	83007446
chr1	37315148	37315769
chr1	154699892	154700513
chr1	164496168	164496849
chr1	43952733	43953755
chr1	248836915	248837438
chr1	201790113	201791482
chr1	230563099	230564111
chr1	177946371	177947616
chr1	220427302	220427795
chr1	51668964	51670518
chr1	151236300	151236942
chr1	231633365	231634068
chr1	64107403	64107982
chr1	104761896	104762874
chr1	222822573	222823479
chr1	30974443	30975272
chr1	187158826	187159603
chr1	26224912	26225725
chr1	6392095	6394412
chr1	164919667	164920660
chr1	34069617	34070594
chr1	213511996	213512711
chr1	199573259	199573775
chr1	61501663	61502484
chr1	26201095	26201633
chr1	6323984	6324752
chr1	219617283	219617878
